"Date","routename","number_of_trips","Avg_temp","TMAX","TMIN","PRCP"
"10/1/2008","69th-UPS Express",9832,54,62,46,0
"10/1/2008","U. of Chicago/Midway",9712,54,62,46,0
"10/1/2008","U. of Chicago/Hyde Park",103779,54,62,46,0
"10/1/2008","U. of Chicago/Kenwood",52826,54,62,46,0
"10/1/2008","U. of Chicago/Lakeview Express",4401,54,62,46,0
"10/1/2008","U. of Chicago/Garfield Stations",11761,54,62,46,0
"10/1/2008","U. of Chicago Hospitals Express",13431,54,62,46,0
"10/1/2008","Main Shuttle",2288,54,62,46,0
"10/1/2008","Central/Ridge",43863,54,62,46,0
"10/1/2008","Chicago/Golf",23756,54,62,46,0
"10/1/2008","Evanston Circulator",22673,54,62,46,0
"10/1/2008","Shuttle/Special Event Route",175220,54,62,46,0
"11/1/2008","Indiana/Hyde Park",59657,51.5,54,49,0
"11/1/2008","Hyde Park Express",40227,51.5,54,49,0
"11/1/2008","King Drive",546155,51.5,54,49,0
"11/1/2008","King Drive Express",53283,51.5,54,49,0
"11/1/2008","Cottage Grove",592189,51.5,54,49,0
"11/1/2008","Cottage Grove Express",51017,51.5,54,49,0
"11/1/2008","South Shore Night Bus",14486,51.5,54,49,0
"11/1/2008","Jackson Park Express",335365,51.5,54,49,0
"11/1/2008","Harrison",150348,51.5,54,49,0
"11/1/2008","Halsted",614929,51.5,54,49,0
"11/1/2008","South Halsted",105193,51.5,54,49,0
"11/1/2008","Ashland",643298,51.5,54,49,0
"11/1/2008","Ashland Express",229103,51.5,54,49,0
"11/1/2008","Museum of S & I",7963,51.5,54,49,0
"11/1/2008","Lincoln/Sedgwick",138223,51.5,54,49,0
"11/1/2008","Roosevelt",393127,51.5,54,49,0
"11/1/2008","Jeffery Express",325138,51.5,54,49,0
"11/1/2008","Jeffery Local",210502,51.5,54,49,0
"11/1/2008","Westchester",9802,51.5,54,49,0
"11/1/2008","16th/18th",41138,51.5,54,49,0
"11/1/2008","United Center Express",2550,51.5,54,49,0
"11/1/2008","Madison",555717,51.5,54,49,0
"11/1/2008","Washington/Madison Express",52142,51.5,54,49,0
"11/1/2008","Cermak",247922,51.5,54,49,0
"11/1/2008","Clark",613632,51.5,54,49,0
"11/1/2008","Wentworth",68578,51.5,54,49,0
"11/1/2008","South Shore Express",49538,51.5,54,49,0
"11/1/2008","Stony Island",157879,51.5,54,49,0
"11/1/2008","Stony Island Express",84057,51.5,54,49,0
"11/1/2008","State",399056,51.5,54,49,0
"11/1/2008","South Chicago",81969,51.5,54,49,0
"11/1/2008","Mag Mile Express",11562,51.5,54,49,0
"11/1/2008","South Michigan",159351,51.5,54,49,0
"11/1/2008","35th",141659,51.5,54,49,0
"11/1/2008","Broadway",468586,51.5,54,49,0
"11/1/2008","Ogden/Taylor",56004,51.5,54,49,0
"11/1/2008","Pershing",37815,51.5,54,49,0
"11/1/2008","43rd",42837,51.5,54,49,0
"11/1/2008","Wallace-Racine",151227,51.5,54,49,0
"11/1/2008","47th",296871,51.5,54,49,0
"11/1/2008","South Damen",20747,51.5,54,49,0
"11/1/2008","Western",578318,51.5,54,49,0
"11/1/2008","South Western",11832,51.5,54,49,0
"11/1/2008","North Western",136816,51.5,54,49,0
"11/1/2008","Western Express",246534,51.5,54,49,0
"11/1/2008","Damen",219820,51.5,54,49,0
"11/1/2008","51st",61983,51.5,54,49,0
"11/1/2008","Kedzie/California",353269,51.5,54,49,0
"11/1/2008","South Kedzie",112861,51.5,54,49,0
"11/1/2008","Pulaski",555511,51.5,54,49,0
"11/1/2008","South Pulaski",185704,51.5,54,49,0
"11/1/2008","South Pulaski Limited",13507,51.5,54,49,0
"11/1/2008","Cicero",267016,51.5,54,49,0
"11/1/2008","Cicero Express",124996,51.5,54,49,0
"11/1/2008","North Cicero/Skokie Blvd.",21911,51.5,54,49,0
"11/1/2008","South Cicero",103581,51.5,54,49,0
"11/1/2008","Garfield",315854,51.5,54,49,0
"11/1/2008","Garfield Express",59478,51.5,54,49,0
"11/1/2008","55th/Austin",4392,51.5,54,49,0
"11/1/2008","55th/Narragansett",12608,51.5,54,49,0
"11/1/2008","Milwaukee",355467,51.5,54,49,0
"11/1/2008","North Milwaukee",16487,51.5,54,49,0
"11/1/2008","Laramie",72998,51.5,54,49,0
"11/1/2008","59th/61st",83314,51.5,54,49,0
"11/1/2008","Blue Island/26th",350497,51.5,54,49,0
"11/1/2008","Archer",363754,51.5,54,49,0
"11/1/2008","Archer/Harlem",33099,51.5,54,49,0
"11/1/2008","63rd",590089,51.5,54,49,0
"11/1/2008","West 63rd",43619,51.5,54,49,0
"11/1/2008","Foster-Canfield",3638,51.5,54,49,0
"11/1/2008","Grand",173792,51.5,54,49,0
"11/1/2008","Chicago",588861,51.5,54,49,0
"11/1/2008","67th-69th-71st",375643,51.5,54,49,0
"11/1/2008","Northwest Highway",38281,51.5,54,49,0
"11/1/2008","Cumberland/East River",8285,51.5,54,49,0
"11/1/2008","Division",282533,51.5,54,49,0
"11/1/2008","71st/South Shore",306788,51.5,54,49,0
"11/1/2008","North",445384,51.5,54,49,0
"11/1/2008","Armitage",139846,51.5,54,49,0
"11/1/2008","Fullerton",324305,51.5,54,49,0
"11/1/2008","74th-75th",216785,51.5,54,49,0
"11/1/2008","Diversey",293610,51.5,54,49,0
"11/1/2008","Belmont",581292,51.5,54,49,0
"11/1/2008","Montrose",242587,51.5,54,49,0
"11/1/2008","79th",905590,51.5,54,49,0
"11/1/2008","Irving Park",309219,51.5,54,49,0
"12/1/2012","West 65th",1545,48.5,60,37,0
"11/1/2008","Irving Park Express",99251,51.5,54,49,0
"11/1/2008","Lawrence",402954,51.5,54,49,0
"11/1/2008","West Lawrence",46600,51.5,54,49,0
"11/1/2008","Kimball-Homan",482252,51.5,54,49,0
"11/1/2008","Peterson",112804,51.5,54,49,0
"11/1/2008","Central",334947,51.5,54,49,0
"11/1/2008","North Central",22506,51.5,54,49,0
"11/1/2008","Narragansett/Ridgeland",47221,51.5,54,49,0
"11/1/2008","87th",430702,51.5,54,49,0
"11/1/2008","Higgins",41226,51.5,54,49,0
"11/1/2008","Harlem",147867,51.5,54,49,0
"11/1/2008","North Harlem",8771,51.5,54,49,0
"11/1/2008","Austin",219971,51.5,54,49,0
"11/1/2008","Foster",200994,51.5,54,49,0
"11/1/2008","California/Dodge",75831,51.5,54,49,0
"11/1/2008","South California",257636,51.5,54,49,0
"11/1/2008","93rd-95th",140214,51.5,54,49,0
"11/1/2008","West 95th",139617,51.5,54,49,0
"11/1/2008","Lunt",18737,51.5,54,49,0
"11/1/2008","Skokie",96735,51.5,54,49,0
"11/1/2008","Avon Express",4539,51.5,54,49,0
"11/1/2008","Jeffery Manor Express",18490,51.5,54,49,0
"11/1/2008","West 103rd",92744,51.5,54,49,0
"11/1/2008","East 103rd",52147,51.5,54,49,0
"11/1/2008","Halsted/95th",54873,51.5,54,49,0
"11/1/2008","Pullman/111th/115th",173485,51.5,54,49,0
"11/1/2008","Vincennes/111th",82370,51.5,54,49,0
"11/1/2008","Michigan/119th",154587,51.5,54,49,0
"11/1/2008","Ogilvie/Wacker Express",25875,51.5,54,49,0
"11/1/2008","Union/Wacker Express",30109,51.5,54,49,0
"11/1/2008","Illinois Center/Ogilvie Express",16320,51.5,54,49,0
"11/1/2008","Illinois Center/Union Express",13222,51.5,54,49,0
"11/1/2008","Navy Pier",34056,51.5,54,49,0
"11/1/2008","Water Tower Express",41274,51.5,54,49,0
"11/1/2008","Jackson",223842,51.5,54,49,0
"11/1/2008","Soldier Field Express",3239,51.5,54,49,0
"11/1/2008","West Loop/South Loop",19551,51.5,54,49,0
"11/1/2008","Goose Island Express",5593,51.5,54,49,0
"11/1/2008","Stockton/LaSalle Express",53181,51.5,54,49,0
"11/1/2008","Clarendon/LaSalle Express",81355,51.5,54,49,0
"11/1/2008","Sheridan/LaSalle Express",44108,51.5,54,49,0
"11/1/2008","Stockton/Michigan Express",21778,51.5,54,49,0
"11/1/2008","Marine/Michigan Express",26245,51.5,54,49,0
"11/1/2008","Wilson/Michigan Express",187882,51.5,54,49,0
"11/1/2008","Inner Drive/Michigan Express",272017,51.5,54,49,0
"11/1/2008","Outer Drive Express",452620,51.5,54,49,0
"11/1/2008","Clarendon/Michigan Express",41162,51.5,54,49,0
"11/1/2008","Sheridan",591759,51.5,54,49,0
"11/1/2008","Addison",250182,51.5,54,49,0
"11/1/2008","Devon",211127,51.5,54,49,0
"11/1/2008","LaSalle",190726,51.5,54,49,0
"11/1/2008","Streeterville/Taylor",37679,51.5,54,49,0
"11/1/2008","West 65th",1630,51.5,54,49,0
"11/1/2008","UIC-Pilsen Express",953,51.5,54,49,0
"11/1/2008","69th-UPS Express",7812,51.5,54,49,0
"11/1/2008","U. of Chicago/Midway",5865,51.5,54,49,0
"11/1/2008","U. of Chicago/Hyde Park",86026,51.5,54,49,0
"11/1/2008","U. of Chicago/Kenwood",46473,51.5,54,49,0
"11/1/2008","U. of Chicago/Lakeview Express",3477,51.5,54,49,0
"11/1/2008","U. of Chicago/Garfield Stations",10540,51.5,54,49,0
"11/1/2008","U. of Chicago Hospitals Express",10704,51.5,54,49,0
"11/1/2008","Main Shuttle",1930,51.5,54,49,0
"11/1/2008","Central/Ridge",37727,51.5,54,49,0
"11/1/2008","Chicago/Golf",20258,51.5,54,49,0
"11/1/2008","Evanston Circulator",17455,51.5,54,49,0
"11/1/2008","Shuttle/Special Event Route",205469,51.5,54,49,0
"12/1/2008","Indiana/Hyde Park",61685,29,36,22,0.09
"12/1/2008","Hyde Park Express",40797,29,36,22,0.09
"12/1/2008","King Drive",495474,29,36,22,0.09
"12/1/2008","King Drive Express",51902,29,36,22,0.09
"12/1/2008","Cottage Grove",546107,29,36,22,0.09
"12/1/2008","Cottage Grove Express",54412,29,36,22,0.09
"12/1/2008","South Shore Night Bus",13515,29,36,22,0.09
"12/1/2008","Jackson Park Express",288643,29,36,22,0.09
"12/1/2008","Harrison",136296,29,36,22,0.09
"12/1/2008","Halsted",531853,29,36,22,0.09
"12/1/2008","South Halsted",94156,29,36,22,0.09
"12/1/2008","Ashland",584050,29,36,22,0.09
"12/1/2008","Ashland Express",223047,29,36,22,0.09
"12/1/2008","Museum of S & I",13012,29,36,22,0.09
"12/1/2008","Lincoln/Sedgwick",127798,29,36,22,0.09
"12/1/2008","Roosevelt",360811,29,36,22,0.09
"12/1/2008","Jeffery Express",314555,29,36,22,0.09
"12/1/2008","Jeffery Local",197824,29,36,22,0.09
"12/1/2008","Westchester",9147,29,36,22,0.09
"12/1/2008","16th/18th",38858,29,36,22,0.09
"12/1/2008","United Center Express",2545,29,36,22,0.09
"12/1/2008","Madison",525543,29,36,22,0.09
"12/1/2008","Washington/Madison Express",53531,29,36,22,0.09
"12/1/2008","Cermak",220016,29,36,22,0.09
"12/1/2008","Clark",575081,29,36,22,0.09
"12/1/2008","Wentworth",69724,29,36,22,0.09
"12/1/2008","South Shore Express",51092,29,36,22,0.09
"12/1/2008","Stony Island",145207,29,36,22,0.09
"12/1/2008","Stony Island Express",82628,29,36,22,0.09
"12/1/2008","State",368270,29,36,22,0.09
"12/1/2008","South Chicago",76345,29,36,22,0.09
"12/1/2008","Mag Mile Express",12331,29,36,22,0.09
"12/1/2008","South Michigan",158513,29,36,22,0.09
"12/1/2008","35th",130326,29,36,22,0.09
"12/1/2008","Broadway",449865,29,36,22,0.09
"12/1/2008","Ogden/Taylor",44328,29,36,22,0.09
"12/1/2008","Pershing",40331,29,36,22,0.09
"12/1/2008","43rd",41405,29,36,22,0.09
"12/1/2008","Wallace-Racine",144820,29,36,22,0.09
"12/1/2008","47th",274700,29,36,22,0.09
"12/1/2008","South Damen",21064,29,36,22,0.09
"12/1/2008","Western",520275,29,36,22,0.09
"12/1/2008","South Western",11809,29,36,22,0.09
"12/1/2008","North Western",128729,29,36,22,0.09
"12/1/2008","Western Express",247691,29,36,22,0.09
"12/1/2008","Damen",208615,29,36,22,0.09
"12/1/2008","51st",57722,29,36,22,0.09
"12/1/2008","Kedzie/California",325746,29,36,22,0.09
"12/1/2008","South Kedzie",108509,29,36,22,0.09
"12/1/2008","Pulaski",524829,29,36,22,0.09
"12/1/2008","South Pulaski",163454,29,36,22,0.09
"12/1/2008","South Pulaski Limited",12075,29,36,22,0.09
"12/1/2008","Cicero",246551,29,36,22,0.09
"12/1/2008","Cicero Express",123259,29,36,22,0.09
"12/1/2008","North Cicero/Skokie Blvd.",20041,29,36,22,0.09
"12/1/2008","South Cicero",97868,29,36,22,0.09
"12/1/2008","Garfield",284433,29,36,22,0.09
"12/1/2008","Garfield Express",58632,29,36,22,0.09
"12/1/2008","55th/Austin",4626,29,36,22,0.09
"12/1/2008","55th/Narragansett",12712,29,36,22,0.09
"12/1/2008","Milwaukee",326579,29,36,22,0.09
"12/1/2008","North Milwaukee",16321,29,36,22,0.09
"12/1/2008","Laramie",68830,29,36,22,0.09
"12/1/2008","59th/61st",82612,29,36,22,0.09
"12/1/2008","Blue Island/26th",310104,29,36,22,0.09
"12/1/2008","Archer",329048,29,36,22,0.09
"12/1/2008","Archer/Harlem",29893,29,36,22,0.09
"12/1/2008","63rd",548171,29,36,22,0.09
"12/1/2008","West 63rd",42859,29,36,22,0.09
"12/1/2008","Foster-Canfield",3625,29,36,22,0.09
"12/1/2008","Grand",163649,29,36,22,0.09
"12/1/2008","Chicago",576577,29,36,22,0.09
"12/1/2008","67th-69th-71st",349893,29,36,22,0.09
"12/1/2008","Northwest Highway",36818,29,36,22,0.09
"12/1/2008","Cumberland/East River",10774,29,36,22,0.09
"12/1/2008","Division",265007,29,36,22,0.09
"12/1/2008","71st/South Shore",290686,29,36,22,0.09
"12/1/2008","North",423865,29,36,22,0.09
"12/1/2008","Armitage",134803,29,36,22,0.09
"12/1/2008","Fullerton",289953,29,36,22,0.09
"12/1/2008","74th-75th",202991,29,36,22,0.09
"12/1/2008","Diversey",271754,29,36,22,0.09
"12/1/2008","Belmont",544606,29,36,22,0.09
"12/1/2008","Montrose",214310,29,36,22,0.09
"12/1/2008","79th",868433,29,36,22,0.09
"12/1/2008","Irving Park",290839,29,36,22,0.09
"12/1/2008","Irving Park Express",97162,29,36,22,0.09
"12/1/2008","Lawrence",374423,29,36,22,0.09
"12/1/2008","West Lawrence",43979,29,36,22,0.09
"12/1/2008","Kimball-Homan",446314,29,36,22,0.09
"12/1/2008","Peterson",106388,29,36,22,0.09
"12/1/2008","Central",318627,29,36,22,0.09
"12/1/2008","North Central",20394,29,36,22,0.09
"12/1/2008","Narragansett/Ridgeland",42416,29,36,22,0.09
"12/1/2008","87th",415984,29,36,22,0.09
"12/1/2008","Higgins",37164,29,36,22,0.09
"12/1/2008","Harlem",133458,29,36,22,0.09
"12/1/2008","North Harlem",8498,29,36,22,0.09
"12/1/2008","Austin",204079,29,36,22,0.09
"12/1/2008","Foster",185828,29,36,22,0.09
"12/1/2008","California/Dodge",71133,29,36,22,0.09
"12/1/2008","South California",238739,29,36,22,0.09
"12/1/2008","93rd-95th",127327,29,36,22,0.09
"12/1/2008","West 95th",136486,29,36,22,0.09
"12/1/2008","Lunt",20939,29,36,22,0.09
"12/1/2008","Skokie",90232,29,36,22,0.09
"12/1/2008","Avon Express",4922,29,36,22,0.09
"12/1/2008","Jeffery Manor Express",17966,29,36,22,0.09
"12/1/2008","West 103rd",86361,29,36,22,0.09
"12/1/2008","East 103rd",44649,29,36,22,0.09
"12/1/2008","Halsted/95th",53827,29,36,22,0.09
"12/1/2008","Pullman/111th/115th",163827,29,36,22,0.09
"12/1/2008","Vincennes/111th",76574,29,36,22,0.09
"12/1/2008","Michigan/119th",150625,29,36,22,0.09
"12/1/2008","Ogilvie/Wacker Express",29027,29,36,22,0.09
"12/1/2008","Union/Wacker Express",34236,29,36,22,0.09
"12/1/2008","Illinois Center/Ogilvie Express",19040,29,36,22,0.09
"12/1/2008","Illinois Center/Union Express",15191,29,36,22,0.09
"12/1/2008","Navy Pier",34456,29,36,22,0.09
"12/1/2008","Water Tower Express",45248,29,36,22,0.09
"12/1/2008","Jackson",206236,29,36,22,0.09
"12/1/2008","Soldier Field Express",3870,29,36,22,0.09
"12/1/2008","West Loop/South Loop",20632,29,36,22,0.09
"12/1/2008","Goose Island Express",5475,29,36,22,0.09
"12/1/2008","Stockton/LaSalle Express",54891,29,36,22,0.09
"12/1/2008","Clarendon/LaSalle Express",81538,29,36,22,0.09
"12/1/2008","Sheridan/LaSalle Express",44178,29,36,22,0.09
"12/1/2008","Stockton/Michigan Express",22511,29,36,22,0.09
"12/1/2008","Marine/Michigan Express",26499,29,36,22,0.09
"12/1/2008","Wilson/Michigan Express",179503,29,36,22,0.09
"12/1/2008","Inner Drive/Michigan Express",247634,29,36,22,0.09
"12/1/2008","Outer Drive Express",400740,29,36,22,0.09
"12/1/2008","Clarendon/Michigan Express",42488,29,36,22,0.09
"12/1/2008","Sheridan",573069,29,36,22,0.09
"12/1/2008","Addison",236924,29,36,22,0.09
"12/1/2008","Devon",192825,29,36,22,0.09
"12/1/2008","LaSalle",200879,29,36,22,0.09
"12/1/2008","Streeterville/Taylor",44376,29,36,22,0.09
"12/1/2008","West 65th",1581,29,36,22,0.09
"12/1/2008","UIC-Pilsen Express",1168,29,36,22,0.09
"12/1/2008","69th-UPS Express",7850,29,36,22,0.09
"12/1/2008","U. of Chicago/Midway",7292,29,36,22,0.09
"12/1/2008","U. of Chicago/Hyde Park",60061,29,36,22,0.09
"12/1/2008","U. of Chicago/Kenwood",32021,29,36,22,0.09
"12/1/2008","U. of Chicago/Lakeview Express",3133,29,36,22,0.09
"12/1/2008","U. of Chicago/Garfield Stations",8254,29,36,22,0.09
"12/1/2008","U. of Chicago Hospitals Express",10764,29,36,22,0.09
"12/1/2008","Main Shuttle",1978,29,36,22,0.09
"12/1/2008","Central/Ridge",37519,29,36,22,0.09
"12/1/2008","Chicago/Golf",18512,29,36,22,0.09
"12/1/2008","Evanston Circulator",16373,29,36,22,0.09
"12/1/2008","Shuttle/Special Event Route",82,29,36,22,0.09
"1/1/2009","Indiana/Hyde Park",63332,25,32,18,0
"1/1/2009","Hyde Park Express",45249,25,32,18,0
"1/1/2009","King Drive",503594,25,32,18,0
"1/1/2009","King Drive Express",51967,25,32,18,0
"1/1/2009","Cottage Grove",558821,25,32,18,0
"1/1/2009","Cottage Grove Express",55584,25,32,18,0
"1/1/2009","South Shore Night Bus",12833,25,32,18,0
"1/1/2009","Jackson Park Express",288591,25,32,18,0
"1/1/2009","Harrison",156062,25,32,18,0
"1/1/2009","Halsted",596251,25,32,18,0
"1/1/2009","South Halsted",104987,25,32,18,0
"1/1/2009","Ashland",606235,25,32,18,0
"1/1/2009","Ashland Express",228727,25,32,18,0
"1/1/2009","Museum of S & I",6521,25,32,18,0
"1/1/2009","Lincoln/Sedgwick",137701,25,32,18,0
"1/1/2009","Roosevelt",337531,25,32,18,0
"1/1/2009","Jeffery Express",311989,25,32,18,0
"1/1/2009","Jeffery Local",212632,25,32,18,0
"1/1/2009","Westchester",9718,25,32,18,0
"1/1/2009","16th/18th",50177,25,32,18,0
"1/1/2009","United Center Express",3343,25,32,18,0
"1/1/2009","Madison",538690,25,32,18,0
"1/1/2009","Washington/Madison Express",56478,25,32,18,0
"1/1/2009","Cermak",221661,25,32,18,0
"1/1/2009","Clark",602719,25,32,18,0
"1/1/2009","Wentworth",70698,25,32,18,0
"1/1/2009","South Shore Express",48212,25,32,18,0
"1/1/2009","Stony Island",147358,25,32,18,0
"1/1/2009","Stony Island Express",84998,25,32,18,0
"1/1/2009","State",357104,25,32,18,0
"1/1/2009","South Chicago",80406,25,32,18,0
"1/1/2009","Mag Mile Express",13158,25,32,18,0
"1/1/2009","South Michigan",163668,25,32,18,0
"1/1/2009","35th",128808,25,32,18,0
"1/1/2009","Broadway",473407,25,32,18,0
"1/1/2009","Ogden/Taylor",58738,25,32,18,0
"1/1/2009","Pershing",40125,25,32,18,0
"1/1/2009","43rd",41748,25,32,18,0
"1/1/2009","Wallace-Racine",148821,25,32,18,0
"1/1/2009","47th",279096,25,32,18,0
"1/1/2009","South Damen",23149,25,32,18,0
"1/1/2009","Western",539389,25,32,18,0
"1/1/2009","South Western",12168,25,32,18,0
"1/1/2009","North Western",131914,25,32,18,0
"1/1/2009","Western Express",240833,25,32,18,0
"1/1/2009","Damen",222087,25,32,18,0
"1/1/2009","51st",61924,25,32,18,0
"1/1/2009","Kedzie/California",334948,25,32,18,0
"1/1/2009","South Kedzie",110261,25,32,18,0
"1/1/2009","Pulaski",540441,25,32,18,0
"1/1/2009","South Pulaski",168209,25,32,18,0
"1/1/2009","South Pulaski Limited",13536,25,32,18,0
"1/1/2009","Cicero",248272,25,32,18,0
"1/1/2009","Cicero Express",112906,25,32,18,0
"1/1/2009","North Cicero/Skokie Blvd.",19368,25,32,18,0
"1/1/2009","South Cicero",96801,25,32,18,0
"1/1/2009","Garfield",303349,25,32,18,0
"1/1/2009","Garfield Express",55079,25,32,18,0
"1/1/2009","55th/Austin",4755,25,32,18,0
"1/1/2009","55th/Narragansett",13511,25,32,18,0
"1/1/2009","Milwaukee",326040,25,32,18,0
"1/1/2009","North Milwaukee",17212,25,32,18,0
"1/1/2009","Laramie",74127,25,32,18,0
"1/1/2009","59th/61st",86717,25,32,18,0
"1/1/2009","Blue Island/26th",326571,25,32,18,0
"1/1/2009","Archer",323995,25,32,18,0
"1/1/2009","Archer/Harlem",29029,25,32,18,0
"1/1/2009","63rd",578533,25,32,18,0
"1/1/2009","West 63rd",44098,25,32,18,0
"1/1/2009","Foster-Canfield",3476,25,32,18,0
"1/1/2009","Grand",161382,25,32,18,0
"1/1/2009","Chicago",587749,25,32,18,0
"1/1/2009","67th-69th-71st",363745,25,32,18,0
"1/1/2009","Northwest Highway",40128,25,32,18,0
"1/1/2009","Cumberland/East River",10466,25,32,18,0
"1/1/2009","Division",276711,25,32,18,0
"1/1/2009","71st/South Shore",300499,25,32,18,0
"1/1/2009","North",430942,25,32,18,0
"1/1/2009","Armitage",141462,25,32,18,0
"1/1/2009","Fullerton",307526,25,32,18,0
"1/1/2009","74th-75th",213494,25,32,18,0
"1/1/2009","Diversey",278060,25,32,18,0
"1/1/2009","Belmont",561351,25,32,18,0
"1/1/2009","Montrose",212519,25,32,18,0
"1/1/2009","79th",901288,25,32,18,0
"1/1/2009","Irving Park",295844,25,32,18,0
"1/1/2009","Irving Park Express",91988,25,32,18,0
"1/1/2009","Lawrence",367515,25,32,18,0
"1/1/2009","West Lawrence",43651,25,32,18,0
"1/1/2009","Kimball-Homan",466967,25,32,18,0
"1/1/2009","Peterson",110295,25,32,18,0
"1/1/2009","Central",322296,25,32,18,0
"1/1/2009","North Central",20931,25,32,18,0
"1/1/2009","Narragansett/Ridgeland",46978,25,32,18,0
"1/1/2009","87th",426326,25,32,18,0
"1/1/2009","Higgins",34423,25,32,18,0
"1/1/2009","Harlem",125779,25,32,18,0
"1/1/2009","North Harlem",7109,25,32,18,0
"1/1/2009","Austin",211231,25,32,18,0
"1/1/2009","Foster",195723,25,32,18,0
"1/1/2009","California/Dodge",75087,25,32,18,0
"1/1/2009","South California",246273,25,32,18,0
"1/1/2009","93rd-95th",134263,25,32,18,0
"1/1/2009","West 95th",146394,25,32,18,0
"1/1/2009","Lunt",18596,25,32,18,0
"1/1/2009","Skokie",92640,25,32,18,0
"1/1/2009","Avon Express",6777,25,32,18,0
"1/1/2009","Jeffery Manor Express",18042,25,32,18,0
"1/1/2009","West 103rd",92722,25,32,18,0
"1/1/2009","East 103rd",52465,25,32,18,0
"1/1/2009","Halsted/95th",57693,25,32,18,0
"1/1/2009","Pullman/111th/115th",176571,25,32,18,0
"1/1/2009","Vincennes/111th",81680,25,32,18,0
"1/1/2009","Michigan/119th",166978,25,32,18,0
"1/1/2009","Ogilvie/Wacker Express",33446,25,32,18,0
"1/1/2009","Union/Wacker Express",35626,25,32,18,0
"1/1/2009","Illinois Center/Ogilvie Express",20046,25,32,18,0
"1/1/2009","Illinois Center/Union Express",16417,25,32,18,0
"1/1/2009","Navy Pier",29630,25,32,18,0
"1/1/2009","Water Tower Express",48059,25,32,18,0
"1/1/2009","Jackson",217227,25,32,18,0
"1/1/2009","West Loop/South Loop",21635,25,32,18,0
"1/1/2009","Goose Island Express",6582,25,32,18,0
"1/1/2009","Stockton/LaSalle Express",61221,25,32,18,0
"1/1/2009","Clarendon/LaSalle Express",82556,25,32,18,0
"1/1/2009","Sheridan/LaSalle Express",48441,25,32,18,0
"1/1/2009","Stockton/Michigan Express",24752,25,32,18,0
"1/1/2009","Marine/Michigan Express",24788,25,32,18,0
"1/1/2009","Wilson/Michigan Express",178595,25,32,18,0
"1/1/2009","Inner Drive/Michigan Express",251674,25,32,18,0
"1/1/2009","Outer Drive Express",384580,25,32,18,0
"1/1/2009","Clarendon/Michigan Express",42014,25,32,18,0
"1/1/2009","Sheridan",557918,25,32,18,0
"1/1/2009","Addison",246694,25,32,18,0
"1/1/2009","Wrigley Field Express",875,25,32,18,0
"1/1/2009","Devon",196064,25,32,18,0
"1/1/2009","LaSalle",213731,25,32,18,0
"1/1/2009","Streeterville/Taylor",45567,25,32,18,0
"1/1/2009","West 65th",1835,25,32,18,0
"1/1/2009","UIC-Pilsen Express",1137,25,32,18,0
"1/1/2009","69th-UPS Express",8817,25,32,18,0
"1/1/2009","U. of Chicago/Midway",7971,25,32,18,0
"1/1/2009","U. of Chicago/Hyde Park",86058,25,32,18,0
"1/1/2009","U. of Chicago/Kenwood",53505,25,32,18,0
"1/1/2009","U. of Chicago/Lakeview Express",3767,25,32,18,0
"1/1/2009","U. of Chicago/Garfield Stations",10677,25,32,18,0
"1/1/2009","U. of Chicago Hospitals Express",12385,25,32,18,0
"1/1/2009","Main Shuttle",2014,25,32,18,0
"1/1/2009","Central/Ridge",40802,25,32,18,0
"1/1/2009","Chicago/Golf",20156,25,32,18,0
"1/1/2009","Evanston Circulator",17408,25,32,18,0
"1/1/2009","Shuttle/Special Event Route",89,25,32,18,0
"2/1/2009","Indiana/Hyde Park",60628,32.5,39,26,0
"2/1/2009","Hyde Park Express",49226,32.5,39,26,0
"2/1/2009","King Drive",545250,32.5,39,26,0
"2/1/2009","King Drive Express",53074,32.5,39,26,0
"2/1/2009","Cottage Grove",567437,32.5,39,26,0
"2/1/2009","Cottage Grove Express",57468,32.5,39,26,0
"2/1/2009","South Shore Night Bus",12304,32.5,39,26,0
"2/1/2009","Jackson Park Express",291554,32.5,39,26,0
"2/1/2009","Harrison",162114,32.5,39,26,0
"2/1/2009","Halsted",603396,32.5,39,26,0
"2/1/2009","South Halsted",107042,32.5,39,26,0
"2/1/2009","Ashland",598796,32.5,39,26,0
"2/1/2009","Ashland Express",230124,32.5,39,26,0
"2/1/2009","Museum of S & I",3630,32.5,39,26,0
"2/1/2009","Lincoln/Sedgwick",136371,32.5,39,26,0
"2/1/2009","Roosevelt",348581,32.5,39,26,0
"2/1/2009","Jeffery Express",309804,32.5,39,26,0
"2/1/2009","Jeffery Local",213299,32.5,39,26,0
"2/1/2009","Westchester",9139,32.5,39,26,0
"2/1/2009","16th/18th",50302,32.5,39,26,0
"2/1/2009","United Center Express",3288,32.5,39,26,0
"2/1/2009","Madison",538639,32.5,39,26,0
"2/1/2009","Washington/Madison Express",57761,32.5,39,26,0
"2/1/2009","Cermak",242320,32.5,39,26,0
"2/1/2009","Clark",599108,32.5,39,26,0
"2/1/2009","Wentworth",72501,32.5,39,26,0
"2/1/2009","South Shore Express",49500,32.5,39,26,0
"2/1/2009","Stony Island",147864,32.5,39,26,0
"2/1/2009","Stony Island Express",89616,32.5,39,26,0
"2/1/2009","State",359535,32.5,39,26,0
"2/1/2009","South Chicago",83003,32.5,39,26,0
